punto_clave_id,posicion_x,posicion_y,tamaño,angulo,respuesta,octava
334,495.93603515625,397.4400329589844,53.5680046081543,300.32745361328125,0.00033888063626363873,3
335,516.6720581054688,374.9760437011719,53.5680046081543,277.9910888671875,0.00033670695847831666,3
336,530.4960327148438,373.248046875,53.5680046081543,274.5846862792969,0.00032395520247519016,3
337,464.83203125,387.072021484375,53.5680046081543,327.2954406738281,0.0003229502763133496,3
338,396.0576477050781,501.811279296875,64.28160858154297,189.62916564941406,0.0006142489146441221,4
339,344.2176513671875,400.2048645019531,64.28160858154297,134.21121215820312,0.0004978603683412075,4
340,472.7808532714844,398.1312561035156,64.28160858154297,24.296783447265625,0.0005639727460220456,4
341,385.6896667480469,377.395263671875,64.28160858154297,194.68447875976562,0.0004901439533568919,4
342,447.8976745605469,400.2048645019531,64.28160858154297,41.26266098022461,0.00046786220627836883,4
343,369.1008605957031,402.2784423828125,64.28160858154297,106.24392700195312,0.0005283082136884332,4
344,412.6464538574219,379.4688415527344,64.28160858154297,90.65829467773438,0.0004461377684492618,4
345,452.04486083984375,379.4688415527344,64.28160858154297,337.09014892578125,0.000287022179691121,4
346,396.0576477050781,391.91046142578125,64.28160858154297,83.62236785888672,0.0004209036414977163,4
347,408.499267578125,404.35205078125,64.28160858154297,93.10295867919922,0.0004202687123324722,4
348,439.603271484375,433.3824462890625,64.28160858154297,75.66960906982422,0.0003101485490333289,4
349,437.5296630859375,387.76324462890625,64.28160858154297,30.1658878326416,0.0004232644278090447,4
350,449.97125244140625,396.0576477050781,64.28160858154297,61.64924621582031,0.0004197552043478936,4
351,561.9456787109375,464.4864501953125,64.28160858154297,310.6108093261719,0.0003074791457038373,4
352,427.1616516113281,371.1744384765625,64.28160858154297,25.631757736206055,0.00048324273666366935,4
353,398.1312561035156,387.76324462890625,64.28160858154297,102.36449432373047,0.00035483812098391354,4
354,476.9280700683594,379.4688415527344,64.28160858154297,302.227294921875,0.0003902330936398357,4
355,412.6464538574219,383.6160583496094,64.28160858154297,72.26224517822266,0.000406196981202811,4
356,377.395263671875,489.3696594238281,64.28160858154297,284.96136474609375,0.0006757390219718218,4
357,373.248046875,385.6896667480469,64.28160858154297,142.41456604003906,0.0003649239952210337,4
358,223.94883728027344,624.1536865234375,64.28160858154297,150.73838806152344,0.0005267516244202852,4
359,516.3264770507812,391.91046142578125,64.28160858154297,292.2348937988281,0.00028182993992231786,4
360,400.2048645019531,369.1008605957031,64.28160858154297,162.35263061523438,0.0006504812627099454,4
361,383.6160583496094,396.0576477050781,64.28160858154297,103.60105895996094,0.0003971564583480358,4
362,288.2304382324219,539.1360473632812,64.28160858154297,212.64083862304688,0.0005496800877153873,4
363,433.3824462890625,406.4256591796875,64.28160858154297,57.17858123779297,0.000654004979878664,4
364,358.73284912109375,393.98406982421875,64.28160858154297,146.2974853515625,0.0005497857346199453,4
365,321.4080505371094,408.499267578125,64.28160858154297,141.4521484375,0.00028383402968756855,4
366,493.5168762207031,412.6464538574219,64.28160858154297,107.22895812988281,0.0005543712759390473,4
367,429.2352600097656,352.5120544433594,64.28160858154297,315.78924560546875,0.0003981004119850695,4
368,404.35205078125,350.4384460449219,64.28160858154297,269.06005859375,0.00028105004457756877,4
369,514.2528686523438,410.5728454589844,64.28160858154297,39.54673385620117,0.0004419089527800679,4
370,425.08807373046875,375.3216552734375,64.28160858154297,35.71323013305664,0.0004824398783966899,4
371,414.7200622558594,362.88006591796875,64.28160858154297,290.094970703125,0.0003263172984588891,4
372,441.6768493652344,362.88006591796875,64.28160858154297,335.7687683105469,0.0008139493293128908,4
373,369.1008605957031,491.4432678222656,64.28160858154297,292.88092041015625,0.0006442557787522674,4
374,495.5904846191406,396.0576477050781,64.28160858154297,312.93731689453125,0.0003384609299246222,4
375,564.019287109375,476.9280700683594,64.28160858154297,14.89849853515625,0.000396074668969959,4
376,393.98406982421875,508.0320739746094,64.28160858154297,121.28416442871094,0.0005912092747166753,4
377,381.5424499511719,491.4432678222656,64.28160858154297,281.1396484375,0.0006279955268837512,4
378,412.6464538574219,518.4000854492188,64.28160858154297,81.56196594238281,0.00044398708269000053,4
379,375.3216552734375,364.9536437988281,64.28160858154297,203.2241668701172,0.0002777594781946391,4
380,464.4864501953125,387.76324462890625,64.28160858154297,320.8373107910156,0.00027294474421069026,4
381,234.31683349609375,595.123291015625,64.28160858154297,205.73492431640625,0.00025634164921939373,4
382,485.22247314453125,404.35205078125,64.28160858154297,80.97257995605469,0.00024211074924096465,4
383,325.55523681640625,393.98406982421875,64.28160858154297,158.533447265625,0.00023170089116320014,4
384,472.7808532714844,414.7200622558594,64.28160858154297,78.74203491210938,0.0002295700105605647,4
385,505.9584655761719,402.2784423828125,64.28160858154297,295.9638977050781,0.00022864322818350047,4
386,530.8416748046875,425.08807373046875,64.28160858154297,44.920963287353516,0.0002185940684285015,4
387,362.88006591796875,373.248046875,64.28160858154297,231.49745178222656,0.00021231731807347387,4
388,350.4384460449219,381.5424499511719,64.28160858154297,189.3804473876953,0.00020864371617790312,4
389,335.9232482910156,389.83685302734375,64.28160858154297,168.7616729736328,0.00020636050612665713,4
390,226.4371795654297,624.5684814453125,77.137939453125,154.10324096679688,0.0004961059894412756,5
391,475.26922607421875,398.13128662109375,77.137939453125,355.80401611328125,0.00033196003641933203,5
392,477.757568359375,378.2247314453125,77.137939453125,314.55841064453125,0.00023042043903842568,5
393,450.3860168457031,398.13128662109375,77.137939453125,60.71500015258789,0.0002704479265958071,5
394,286.1568603515625,569.825439453125,77.137939453125,225.88816833496094,0.00022765941685065627,5
395,400.61962890625,368.2714538574219,77.137939453125,280.3098449707031,0.000417406641645357,5
396,552.4071655273438,470.2926025390625,77.137939453125,305.3074035644531,0.00031135487370193005,5
397,388.1780090332031,378.2247314453125,77.137939453125,114.9623794555664,0.00027927395422011614,5
398,360.8064880371094,390.66632080078125,77.137939453125,136.23333740234375,0.00034392389352433383,5
399,515.0823364257812,410.5729064941406,77.137939453125,22.463008880615234,0.0003053869877476245,5
400,564.8487548828125,477.757568359375,77.137939453125,6.889503479003906,0.0003724673588294536,5
401,497.66412353515625,395.6429748535156,77.137939453125,292.50543212890625,0.00019511583377607167,5
402,465.3159484863281,388.1780090332031,77.137939453125,348.8087158203125,0.00022016791626811028,5
403,383.2013854980469,500.1524353027344,77.137939453125,273.7082214355469,0.0003512239782139659,5
404,378.2247314453125,507.6174011230469,77.137939453125,103.15933227539062,0.0004016126913484186,5
405,437.9444274902344,388.1780090332031,77.137939453125,47.3978385925293,0.00022937756148166955,5
406,393.1546630859375,510.105712890625,77.137939453125,100.56256866455078,0.000691081746481359,5
407,505.12908935546875,405.59625244140625,77.137939453125,332.05621337890625,0.00025796573027037084,5
408,413.06121826171875,383.2013854980469,77.137939453125,91.71929931640625,0.0003155990852974355,5
409,582.2670288085938,447.897705078125,77.137939453125,90.1865234375,0.00030081529985181987,5
410,425.5028076171875,373.2480773925781,77.137939453125,348.3166198730469,0.0004969488363713026,5
411,495.1758117675781,413.06121826171875,77.137939453125,75.48490905761719,0.0002894728968385607,5
412,345.8765563964844,400.61962890625,77.137939453125,137.57406616210938,0.00022126473777461797,5
413,288.64520263671875,539.965576171875,77.137939453125,222.08639526367188,0.00047078830539248884,5
414,398.13128662109375,390.66632080078125,77.137939453125,88.24685668945312,0.00021446777100209147,5
415,398.13128662109375,505.12908935546875,77.137939453125,157.38818359375,0.000700311386026442,5
416,370.759765625,403.1079406738281,77.137939453125,102.47640991210938,0.00026582914870232344,5
417,370.759765625,492.6874694824219,77.137939453125,292.61029052734375,0.0006339701940305531,5
418,435.45611572265625,408.0845642089844,77.137939453125,76.0856704711914,0.00025614016340114176,5
419,440.4327392578125,365.7831115722656,77.137939453125,323.3028259277344,0.0005020357202738523,5
420,415.5495300292969,363.2947998046875,77.137939453125,292.5900573730469,0.000258126063272357,5
421,405.59625244140625,350.85321044921875,77.137939453125,272.65966796875,0.00019469689868856221,5
422,373.2480773925781,385.689697265625,77.137939453125,110.50601196289062,0.0001898292248370126,5
423,226.4371795654297,582.2670288085938,77.137939453125,208.9068603515625,0.00018946683849208057,5
424,452.8743591308594,378.2247314453125,77.137939453125,344.65728759765625,0.00018768399604596198,5
425,517.5706787109375,393.1546630859375,77.137939453125,290.58197021484375,0.00018571045075077564,5
426,375.7364196777344,365.7831115722656,77.137939453125,221.9423370361328,0.00018252267909701914,5
427,383.2013854980469,398.13128662109375,77.137939453125,89.06539154052734,0.00017608958296477795,5
428,410.5729064941406,403.1079406738281,77.137939453125,86.12364959716797,0.00016997008060570806,5
429,363.2947998046875,373.2480773925781,77.137939453125,176.7112274169922,0.0001695380633464083,5
430,485.2225036621094,405.59625244140625,77.137939453125,48.014862060546875,0.00016765881446190178,5
431,338.4115905761719,388.1780090332031,77.137939453125,163.11740112304688,0.00016637954104226083,5
432,350.85321044921875,380.7130432128906,77.137939453125,174.9453125,0.00016335223335772753,5
433,325.9700012207031,393.1546630859375,77.137939453125,161.16790771484375,0.00015682779485359788,5
434,289.6405334472656,540.4632568359375,92.5655288696289,222.8136749267578,0.0003637816698756069,6
435,391.16400146484375,238.8787841796875,92.5655288696289,113.44422912597656,0.0002710108528845012,6
436,367.276123046875,501.64544677734375,92.5655288696289,232.57705688476562,0.00028241955442354083,6
437,412.06591796875,516.5753784179688,92.5655288696289,76.70561981201172,0.000509685545694083,6
438,412.06591796875,382.2060546875,92.5655288696289,80.65193176269531,0.00027735676849260926,6
439,441.9257507324219,364.2901611328125,92.5655288696289,327.22314453125,0.000322176783811301,6
440,385.1920471191406,376.23406982421875,92.5655288696289,146.07705688476562,0.00019394348782952875,6
441,370.2621154785156,403.1079406738281,92.5655288696289,108.72319793701172,0.00020634908287320286,6
442,400.1219482421875,367.276123046875,92.5655288696289,228.64443969726562,0.00025225174613296986,6
443,358.31817626953125,391.16400146484375,92.5655288696289,137.23997497558594,0.00021728088904637843,6
444,415.0518798828125,361.3041687011719,92.5655288696289,306.29766845703125,0.00022044342767912894,6
445,415.0518798828125,525.5333251953125,92.5655288696289,73.92276763916016,0.0004921920481137931,6
446,579.2810668945312,435.95379638671875,92.5655288696289,118.97749328613281,0.0007425739895552397,6
447,564.3511352539062,474.7715759277344,92.5655288696289,4.8092265129089355,0.00033481631544418633,6
448,223.9488525390625,624.07080078125,92.5655288696289,209.1259307861328,0.0002832541358657181,6
449,552.4071655273438,468.79962158203125,92.5655288696289,330.5034484863281,0.00031617851345799863,6
450,397.135986328125,504.6314392089844,92.5655288696289,357.6548156738281,0.000644523766823113,6
451,471.78558349609375,397.135986328125,92.5655288696289,354.52392578125,0.0002163627214031294,6
452,426.9958190917969,373.24810791015625,92.5655288696289,353.21783447265625,0.0003263179969508201,6
453,382.2060546875,495.6734619140625,92.5655288696289,273.73138427734375,0.0007072917651385069,6
454,370.2621154785156,492.6875,92.5655288696289,278.5992431640625,0.0005653681000694633,6
455,483.72955322265625,406.09393310546875,92.5655288696289,48.2643928527832,0.00018340077076572925,6
456,582.2670288085938,447.897705078125,92.5655288696289,86.11383056640625,0.0004321541346143931,6
457,391.16400146484375,510.6033935546875,92.5655288696289,74.1841049194336,0.0006717271753586829,6
458,283.6685485839844,570.3231201171875,92.5655288696289,227.52261352539062,0.0001824314967961982,6
459,397.135986328125,391.16400146484375,92.5655288696289,98.96569061279297,0.00017729635874275118,6
460,671.8465576171875,352.34619140625,92.5655288696289,287.7169189453125,0.0001731118536554277,6
461,373.24810791015625,385.1920471191406,92.5655288696289,137.65689086914062,0.00017238219152204692,6
462,382.2060546875,397.135986328125,92.5655288696289,103.71297454833984,0.00016816931020002812,6
463,337.4162902832031,388.17803955078125,92.5655288696289,156.79931640625,0.00016449802205897868,6
464,447.897705078125,397.135986328125,92.5655288696289,43.526912689208984,0.00016007058729883283,6
465,429.9818115234375,352.34619140625,92.5655288696289,313.8838806152344,0.0001555010094307363,6
466,113.46742248535156,576.2950439453125,92.5655288696289,319.64532470703125,0.00015135698777157813,6
467,346.3742370605469,397.135986328125,92.5655288696289,136.31997680664062,0.00014816892507951707,6
468,483.72955322265625,385.1920471191406,92.5655288696289,305.97161865234375,0.00014787589316256344,6
469,361.3041687011719,373.24810791015625,92.5655288696289,178.30177307128906,0.00014634281978942454,6
470,573.30908203125,605.5577392578125,111.0786361694336,126.32095336914062,0.00029333640122786164,7
471,379.8172912597656,494.4790954589844,111.0786361694336,273.2186279296875,0.0006228137644939125,7
472,580.4754638671875,433.56500244140625,111.0786361694336,110.79088592529297,0.0010166548890993,7
473,386.983642578125,508.81182861328125,111.0786361694336,42.67823028564453,0.0005303174257278442,7
474,369.0677185058594,494.4790954589844,111.0786361694336,264.9249267578125,0.0003541972837410867,7
475,576.8922729492188,322.4863586425781,111.0786361694336,196.36212158203125,0.0004557181673590094,7
476,365.48455810546875,211.40773010253906,111.0786361694336,94.12518310546875,0.00028392564854584634,7
477,358.31817626953125,211.40773010253906,111.0786361694336,90.21672821044922,0.0004262757720425725,7
478,390.56683349609375,236.49000549316406,111.0786361694336,106.11747741699219,0.0003579507756512612,7
479,584.0586547851562,447.8977355957031,111.0786361694336,84.09770965576172,0.0006097707664594054,7
480,250.82272338867188,422.8154602050781,111.0786361694336,252.3570556640625,0.0004077021440025419,7
481,415.64910888671875,515.9782104492188,111.0786361694336,71.49699401855469,0.0004716960829682648,7
482,415.64910888671875,526.7277221679688,111.0786361694336,71.65032958984375,0.00046588919940404594,7
483,580.4754638671875,329.6527404785156,111.0786361694336,203.12347412109375,0.0005191497621126473,7
484,551.8099975585938,469.3968200683594,111.0786361694336,353.20111083984375,0.000295199453830719,7
485,397.7331848144531,505.2286376953125,111.0786361694336,20.185152053833008,0.0005113878287374973,7
486,290.23773193359375,537.477294921875,111.0786361694336,200.5006103515625,0.0002749254636000842,7
487,225.74046325683594,623.4736328125,111.0786361694336,256.820556640625,0.00026738987071439624,7
488,422.8154602050781,372.6509094238281,111.0786361694336,340.4144287109375,0.0002517922839615494,7
489,412.06591796875,379.8172912597656,111.0786361694336,29.878131866455078,0.00022062698553781956,7
490,250.82272338867188,415.64910888671875,111.0786361694336,256.0264892578125,0.00020335798035375774,7
491,268.7386474609375,347.5686340332031,111.0786361694336,121.88873291015625,0.0001826484513003379,7
492,440.7313537597656,361.9013671875,111.0786361694336,324.33135986328125,0.00017317678430117667,7
493,401.3163757324219,365.48455810546875,111.0786361694336,292.009765625,0.0001721980224829167,7
494,462.23046875,236.49000549316406,111.0786361694336,76.76869201660156,0.0001619724789634347,7
495,229.32363891601562,576.8922729492188,111.0786361694336,218.94505310058594,0.00014890162856318057,7
496,386.983642578125,376.2341003417969,111.0786361694336,154.6394805908203,0.00014785888197366148,7
497,397.7331848144531,390.56683349609375,111.0786361694336,95.04147338867188,0.00013907483662478626,7
498,358.31817626953125,390.56683349609375,111.0786361694336,138.8458251953125,0.00013244843285065144,7
499,383.40045166015625,394.1499938964844,111.0786361694336,111.2135009765625,0.00011464473936939612,7
500,429.9818115234375,351.1518249511719,111.0786361694336,315.04376220703125,0.00010689735790947452,7
